player_id,player_name,first_name,last_name,gender,itf_gender_code,country,country_name,birth_date,birth_year,junior_last_year,active_junior,profile_url,current_rank,current_points,first_seen_date,last_seen_date,raw_json
800664701,Rene Bertos,Rene,Bertos,M,B,CRO,Croatia,,2010,2028,,https://www.itftennis.com/en/players/rene-bertos/800664701/cro/jt/s/,858,89.5,2026-06-22,2026-07-20,"{""playerId"":800664701,""playerFamilyName"":""Bertos"",""playerGivenName"":""Rene"",""playerNationalityCode"":""CRO"",""playerNationality"":""Croatia"",""profileLink"":""/en/players/rene-bertos/800664701/cro/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2010,""rankMovement"":-2,""rank"":858,""rankEqualFlag"":"""",""tournamentsPlayed"":35,""points"":89.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800631041,Anas Ben youssef,Anas,Ben youssef,M,B,TUN,Tunisia,,2009,2027,,https://www.itftennis.com/en/players/anas-ben-youssef/800631041/tun/jt/s/,859,89,2026-06-15,2026-07-20,"{""playerId"":800631041,""playerFamilyName"":""Ben youssef"",""playerGivenName"":""Anas"",""playerNationalityCode"":""TUN"",""playerNationality"":""Tunisia"",""profileLink"":""/en/players/anas-ben-youssef/800631041/tun/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":0,""rank"":859,""rankEqualFlag"":"""",""tournamentsPlayed"":42,""points"":89,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800736992,Francisco Millan,Francisco,Millan,M,B,ARG,Argentina,,2008,2026,,https://www.itftennis.com/en/players/francisco-millan/800736992/arg/jt/s/,860,88.75,2026-06-15,2026-07-20,"{""playerId"":800736992,""playerFamilyName"":""Millan"",""playerGivenName"":""Francisco"",""playerNationalityCode"":""ARG"",""playerNationality"":""Argentina"",""profileLink"":""/en/players/francisco-millan/800736992/arg/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":1,""rank"":860,""rankEqualFlag"":"""",""tournamentsPlayed"":28,""points"":88.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800584371,Petar Ivanchev,Petar,Ivanchev,M,B,BUL,Bulgaria,,2008,2026,,https://www.itftennis.com/en/players/petar-ivanchev/800584371/bul/jt/s/,861,88.75,2026-06-15,2026-07-20,"{""playerId"":800584371,""playerFamilyName"":""Ivanchev"",""playerGivenName"":""Petar"",""playerNationalityCode"":""BUL"",""playerNationality"":""Bulgaria"",""profileLink"":""/en/players/petar-ivanchev/800584371/bul/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":1,""rank"":861,""rankEqualFlag"":"""",""tournamentsPlayed"":44,""points"":88.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800661176,Colin LANDRY,Colin,LANDRY,M,B,SUI,Switzerland,,2010,2028,,https://www.itftennis.com/en/players/colin-landry/800661176/sui/jt/s/,862,88.75,2026-06-15,2026-07-20,"{""playerId"":800661176,""playerFamilyName"":""LANDRY"",""playerGivenName"":""Colin"",""playerNationalityCode"":""SUI"",""playerNationality"":""Switzerland"",""profileLink"":""/en/players/colin-landry/800661176/sui/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2010,""rankMovement"":1,""rank"":862,""rankEqualFlag"":"""",""tournamentsPlayed"":32,""points"":88.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800675749,Casey Unitt,Casey,Unitt,M,B,GBR,Great Britain,,2008,2026,,https://www.itftennis.com/en/players/casey-unitt/800675749/gbr/jt/s/,863,88.75,2026-06-15,2026-07-20,"{""playerId"":800675749,""playerFamilyName"":""Unitt"",""playerGivenName"":""Casey"",""playerNationalityCode"":""GBR"",""playerNationality"":""Great Britain"",""profileLink"":""/en/players/casey-unitt/800675749/gbr/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-21,""rank"":863,""rankEqualFlag"":"""",""tournamentsPlayed"":26,""points"":88.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800750112,Cooper McCarthy,Cooper,McCarthy,M,B,RSA,South Africa,,2009,2027,,https://www.itftennis.com/en/players/cooper-mccarthy/800750112/rsa/jt/s/,864,88.5,2026-06-15,2026-07-20,"{""playerId"":800750112,""playerFamilyName"":""McCarthy"",""playerGivenName"":""Cooper"",""playerNationalityCode"":""RSA"",""playerNationality"":""South Africa"",""profileLink"":""/en/players/cooper-mccarthy/800750112/rsa/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":0,""rank"":864,""rankEqualFlag"":"""",""tournamentsPlayed"":14,""points"":88.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800595642,Ziya Ayberk Aydin,Ziya Ayberk,Aydin,M,B,TUR,Turkiye,,2009,2027,,https://www.itftennis.com/en/players/ziya-ayberk-aydin/800595642/tur/jt/s/,865,88.5,2026-06-15,2026-07-20,"{""playerId"":800595642,""playerFamilyName"":""Aydin"",""playerGivenName"":""Ziya Ayberk"",""playerNationalityCode"":""TUR"",""playerNationality"":""Turkiye"",""profileLink"":""/en/players/ziya-ayberk-aydin/800595642/tur/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-14,""rank"":865,""rankEqualFlag"":"""",""tournamentsPlayed"":29,""points"":88.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800653591,Oluwajomiloju Aminu,Oluwajomiloju,Aminu,M,B,GBR,Great Britain,,2009,2027,,https://www.itftennis.com/en/players/oluwajomiloju-aminu/800653591/gbr/jt/s/,866,88.5,2026-07-20,2026-07-20,"{""playerId"":800653591,""playerFamilyName"":""Aminu"",""playerGivenName"":""Oluwajomiloju"",""playerNationalityCode"":""GBR"",""playerNationality"":""Great Britain"",""profileLink"":""/en/players/oluwajomiloju-aminu/800653591/gbr/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-1,""rank"":866,""rankEqualFlag"":"""",""tournamentsPlayed"":34,""points"":88.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800662153,Ivan van Ruiten,Ivan,van Ruiten,M,B,NED,Netherlands,,2010,2028,,https://www.itftennis.com/en/players/ivan-van-ruiten/800662153/ned/jt/s/,867,88.25,2026-06-15,2026-07-20,"{""playerId"":800662153,""playerFamilyName"":""van Ruiten"",""playerGivenName"":""Ivan"",""playerNationalityCode"":""NED"",""playerNationality"":""Netherlands"",""profileLink"":""/en/players/ivan-van-ruiten/800662153/ned/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2010,""rankMovement"":36,""rank"":867,""rankEqualFlag"":"""",""tournamentsPlayed"":34,""points"":88.25,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800751148,Maddox Bogomolov,Maddox,Bogomolov,M,B,USA,USA,,2009,2027,,https://www.itftennis.com/en/players/maddox-bogomolov/800751148/usa/jt/s/,868,87.75,2026-06-15,2026-07-20,"{""playerId"":800751148,""playerFamilyName"":""Bogomolov"",""playerGivenName"":""Maddox"",""playerNationalityCode"":""USA"",""playerNationality"":""USA"",""profileLink"":""/en/players/maddox-bogomolov/800751148/usa/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-10,""rank"":868,""rankEqualFlag"":"""",""tournamentsPlayed"":30,""points"":87.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800602517,Vladimir Kadobine,Vladimir,Kadobine,M,B,BLR,Belarus,,2008,2026,,https://www.itftennis.com/en/players/vladimir-kadobine/800602517/blr/jt/s/,869,87.5,2026-06-15,2026-07-20,"{""playerId"":800602517,""playerFamilyName"":""Kadobine"",""playerGivenName"":""Vladimir"",""playerNationalityCode"":""BLR"",""playerNationality"":""Belarus"",""profileLink"":""/en/players/vladimir-kadobine/800602517/blr/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-2,""rank"":869,""rankEqualFlag"":"""",""tournamentsPlayed"":14,""points"":87.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800660011,Jens Holger Nissen,Jens Holger,Nissen,M,B,DEN,Denmark,,2008,2026,,https://www.itftennis.com/en/players/jens-holger-nissen/800660011/den/jt/s/,870,87.25,2026-06-22,2026-07-20,"{""playerId"":800660011,""playerFamilyName"":""Nissen"",""playerGivenName"":""Jens Holger"",""playerNationalityCode"":""DEN"",""playerNationality"":""Denmark"",""profileLink"":""/en/players/jens-holger-nissen/800660011/den/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-2,""rank"":870,""rankEqualFlag"":"""",""tournamentsPlayed"":5,""points"":87.25,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800631676,Vadim Savlev,Vadim,Savlev,M,B,RUS,Russia,,2009,2027,,https://www.itftennis.com/en/players/vadim-savlev/800631676/rus/jt/s/,871,87,2026-06-15,2026-07-20,"{""playerId"":800631676,""playerFamilyName"":""Savlev"",""playerGivenName"":""Vadim"",""playerNationalityCode"":""RUS"",""playerNationality"":""Russia"",""profileLink"":""/en/players/vadim-savlev/800631676/rus/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-141,""rank"":871,""rankEqualFlag"":"""",""tournamentsPlayed"":27,""points"":87,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800650048,Oliver Wei Liu,Oliver,Wei Liu,M,B,SWE,Sweden,,2008,2026,,https://www.itftennis.com/en/players/oliver-wei-liu/800650048/swe/jt/s/,872,87,2026-06-15,2026-07-20,"{""playerId"":800650048,""playerFamilyName"":""Wei Liu"",""playerGivenName"":""Oliver"",""playerNationalityCode"":""SWE"",""playerNationality"":""Sweden"",""profileLink"":""/en/players/oliver-wei-liu/800650048/swe/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-3,""rank"":872,""rankEqualFlag"":"""",""tournamentsPlayed"":25,""points"":87,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800691348,Andrea PARNET,Andrea,PARNET,M,B,FRA,France,,2010,2028,,https://www.itftennis.com/en/players/andrea-parnet/800691348/fra/jt/s/,873,87,2026-06-15,2026-07-20,"{""playerId"":800691348,""playerFamilyName"":""PARNET"",""playerGivenName"":""Andrea"",""playerNationalityCode"":""FRA"",""playerNationality"":""France"",""profileLink"":""/en/players/andrea-parnet/800691348/fra/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2010,""rankMovement"":-3,""rank"":873,""rankEqualFlag"":"""",""tournamentsPlayed"":30,""points"":87,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800723319,Kei Badenhorst,Kei,Badenhorst,M,B,RSA,South Africa,,2008,2026,,https://www.itftennis.com/en/players/kei-badenhorst/800723319/rsa/jt/s/,874,86.75,2026-06-15,2026-07-20,"{""playerId"":800723319,""playerFamilyName"":""Badenhorst"",""playerGivenName"":""Kei"",""playerNationalityCode"":""RSA"",""playerNationality"":""South Africa"",""profileLink"":""/en/players/kei-badenhorst/800723319/rsa/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-3,""rank"":874,""rankEqualFlag"":"""",""tournamentsPlayed"":26,""points"":86.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800592848,Erik Adrian Neacsa,Erik Adrian,Neacsa,M,B,ROU,Romania,,2009,2027,,https://www.itftennis.com/en/players/erik-adrian-neacsa/800592848/rou/jt/s/,875,86.75,2026-06-15,2026-07-20,"{""playerId"":800592848,""playerFamilyName"":""Neacsa"",""playerGivenName"":""Erik Adrian"",""playerNationalityCode"":""ROU"",""playerNationality"":""Romania"",""profileLink"":""/en/players/erik-adrian-neacsa/800592848/rou/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-2,""rank"":875,""rankEqualFlag"":"""",""tournamentsPlayed"":31,""points"":86.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800811763,Ribhav Saroha,Ribhav,Saroha,M,B,IND,India,,2010,2028,,https://www.itftennis.com/en/players/ribhav-saroha/800811763/ind/jt/s/,876,86.5,2026-06-15,2026-07-20,"{""playerId"":800811763,""playerFamilyName"":""Saroha"",""playerGivenName"":""Ribhav"",""playerNationalityCode"":""IND"",""playerNationality"":""India"",""profileLink"":""/en/players/ribhav-saroha/800811763/ind/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2010,""rankMovement"":-2,""rank"":876,""rankEqualFlag"":"""",""tournamentsPlayed"":18,""points"":86.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800575770,Yannis Batsabaken,Yannis,Batsabaken,M,B,FRA,France,,2008,2026,,https://www.itftennis.com/en/players/yannis-batsabaken/800575770/fra/jt/s/,877,86.25,2026-06-15,2026-07-20,"{""playerId"":800575770,""playerFamilyName"":""Batsabaken"",""playerGivenName"":""Yannis"",""playerNationalityCode"":""FRA"",""playerNationality"":""France"",""profileLink"":""/en/players/yannis-batsabaken/800575770/fra/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-2,""rank"":877,""rankEqualFlag"":"""",""tournamentsPlayed"":10,""points"":86.25,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800630695,Amir Jaber,Amir,Jaber,M,B,JOR,Jordan,,2009,2027,,https://www.itftennis.com/en/players/amir-jaber/800630695/jor/jt/s/,878,86.25,2026-06-15,2026-07-20,"{""playerId"":800630695,""playerFamilyName"":""Jaber"",""playerGivenName"":""Amir"",""playerNationalityCode"":""JOR"",""playerNationality"":""Jordan"",""profileLink"":""/en/players/amir-jaber/800630695/jor/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-2,""rank"":878,""rankEqualFlag"":"""",""tournamentsPlayed"":17,""points"":86.25,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800589341,Chen Kogan,Chen,Kogan,M,B,ISR,Israel,,2008,2026,,https://www.itftennis.com/en/players/chen-kogan/800589341/isr/jt/s/,879,86,2026-06-15,2026-07-20,"{""playerId"":800589341,""playerFamilyName"":""Kogan"",""playerGivenName"":""Chen"",""playerNationalityCode"":""ISR"",""playerNationality"":""Israel"",""profileLink"":""/en/players/chen-kogan/800589341/isr/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-2,""rank"":879,""rankEqualFlag"":"""",""tournamentsPlayed"":23,""points"":86,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800761053,Luca Sevim,Luca,Sevim,M,B,USA,USA,,2009,2027,,https://www.itftennis.com/en/players/luca-sevim/800761053/usa/jt/s/,880,86,2026-06-15,2026-07-20,"{""playerId"":800761053,""playerFamilyName"":""Sevim"",""playerGivenName"":""Luca"",""playerNationalityCode"":""USA"",""playerNationality"":""USA"",""profileLink"":""/en/players/luca-sevim/800761053/usa/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":-2,""rank"":880,""rankEqualFlag"":"""",""tournamentsPlayed"":14,""points"":86,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800592488,Vadim Liashenko,Vadim,Liashenko,M,B,RUS,Russia,,2008,2026,,https://www.itftennis.com/en/players/vadim-liashenko/800592488/rus/jt/s/,881,85.75,2026-06-15,2026-07-20,"{""playerId"":800592488,""playerFamilyName"":""Liashenko"",""playerGivenName"":""Vadim"",""playerNationalityCode"":""RUS"",""playerNationality"":""Russia"",""profileLink"":""/en/players/vadim-liashenko/800592488/rus/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-2,""rank"":881,""rankEqualFlag"":"""",""tournamentsPlayed"":31,""points"":85.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800700060,RARES SARACIN,RARES,SARACIN,M,B,ROU,Romania,,2009,2027,,https://www.itftennis.com/en/players/rares-saracin/800700060/rou/jt/s/,882,85.75,2026-07-20,2026-07-20,"{""playerId"":800700060,""playerFamilyName"":""SARACIN"",""playerGivenName"":""RARES"",""playerNationalityCode"":""ROU"",""playerNationality"":""Romania"",""profileLink"":""/en/players/rares-saracin/800700060/rou/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2009,""rankMovement"":258,""rank"":882,""rankEqualFlag"":"""",""tournamentsPlayed"":34,""points"":85.75,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800747188,Aidan Chan,Aidan,Chan,M,B,AUS,Australia,,2011,2029,,https://www.itftennis.com/en/players/aidan-chan/800747188/aus/jt/s/,883,85.5,2026-06-15,2026-07-20,"{""playerId"":800747188,""playerFamilyName"":""Chan"",""playerGivenName"":""Aidan"",""playerNationalityCode"":""AUS"",""playerNationality"":""Australia"",""profileLink"":""/en/players/aidan-chan/800747188/aus/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2011,""rankMovement"":-3,""rank"":883,""rankEqualFlag"":"""",""tournamentsPlayed"":36,""points"":85.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800690312,Andrej Markovic,Andrej,Markovic,M,B,USA,USA,,2008,2026,,https://www.itftennis.com/en/players/andrej-markovic/800690312/usa/jt/s/,884,85.5,2026-06-15,2026-07-20,"{""playerId"":800690312,""playerFamilyName"":""Markovic"",""playerGivenName"":""Andrej"",""playerNationalityCode"":""USA"",""playerNationality"":""USA"",""profileLink"":""/en/players/andrej-markovic/800690312/usa/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-3,""rank"":884,""rankEqualFlag"":"""",""tournamentsPlayed"":21,""points"":85.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800720305,Alex Perez,Alex,Perez,M,B,COL,Colombia,,2010,2028,,https://www.itftennis.com/en/players/alex-perez/800720305/col/jt/s/,885,85.5,2026-06-15,2026-07-20,"{""playerId"":800720305,""playerFamilyName"":""Perez"",""playerGivenName"":""Alex"",""playerNationalityCode"":""COL"",""playerNationality"":""Colombia"",""profileLink"":""/en/players/alex-perez/800720305/col/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2010,""rankMovement"":-3,""rank"":885,""rankEqualFlag"":"""",""tournamentsPlayed"":28,""points"":85.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800779648,Thomas Maximovitch Rodaminoff,Thomas,Maximovitch Rodaminoff,M,B,FRA,France,,2008,2026,,https://www.itftennis.com/en/players/thomas-maximovitch-rodaminoff/800779648/fra/jt/s/,886,85.5,2026-06-15,2026-07-20,"{""playerId"":800779648,""playerFamilyName"":""Maximovitch Rodaminoff"",""playerGivenName"":""Thomas"",""playerNationalityCode"":""FRA"",""playerNationality"":""France"",""profileLink"":""/en/players/thomas-maximovitch-rodaminoff/800779648/fra/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2008,""rankMovement"":-3,""rank"":886,""rankEqualFlag"":"""",""tournamentsPlayed"":23,""points"":85.5,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800691038,Max Lorincik,Max,Lorincik,M,B,SVK,Slovakia,,2011,2029,,https://www.itftennis.com/en/players/max-lorincik/800691038/svk/jt/s/,887,85,2026-06-15,2026-07-20,"{""playerId"":800691038,""playerFamilyName"":""Lorincik"",""playerGivenName"":""Max"",""playerNationalityCode"":""SVK"",""playerNationality"":""Slovakia"",""profileLink"":""/en/players/max-lorincik/800691038/svk/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2011,""rankMovement"":-3,""rank"":887,""rankEqualFlag"":"""",""tournamentsPlayed"":23,""points"":85,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
800718013,Juan Ignacio Bazan,Juan Ignacio,Bazan,M,B,ARG,Argentina,,2010,2028,,https://www.itftennis.com/en/players/juan-ignacio-bazan/800718013/arg/jt/s/,888,85,2026-06-22,2026-07-20,"{""playerId"":800718013,""playerFamilyName"":""Bazan"",""playerGivenName"":""Juan Ignacio"",""playerNationalityCode"":""ARG"",""playerNationality"":""Argentina"",""profileLink"":""/en/players/juan-ignacio-bazan/800718013/arg/jt/s/"",""gender"":""M"",""hiddenPlayer"":false,""birthYear"":2010,""rankMovement"":-3,""rank"":888,""rankEqualFlag"":"""",""tournamentsPlayed"":18,""points"":85,""profileImage"":""/media/1490/itf-uk-profile-placeholder-male.jpg?anchor=center&mode=crop&width=54&height=72&rnd=132174204480000000"",""tournamentsPlayedSingles"":null,""tournamentsPlayedDoubles"":null,""pointsRankingSingles"":null,""pointsRankingDoubles"":null,""pointsRankingTotal"":null}"
